iso3,NAME_2,anio,sexo,grupo_edad,zona,valor
COL,Los Pinos,2016,Mujeres,20-34,rural,0.6
COL,Los Pinos,2016,Mujeres,35-49,rural,0.4444444444444444
COL,Los Pinos,2016,Mujeres,Todas las edades,rural,0.5483870967741935
COL,Los Pinos,2017,Mujeres,10-14,rural,0.5
COL,Los Pinos,2017,Mujeres,15-19,rural,0.5833333333333334
COL,Los Pinos,2017,Mujeres,20-34,rural,0.6756756756756757
COL,Los Pinos,2017,Mujeres,35-49,rural,0.7058823529411765
COL,Los Pinos,2017,Mujeres,Todas las edades,rural,0.6527777777777778
COL,Los Pinos,2018,Mujeres,10-14,rural,1
COL,Los Pinos,2018,Mujeres,15-19,rural,0.6428571428571429
COL,Los Pinos,2018,Mujeres,20-34,rural,0.46511627906976744
COL,Los Pinos,2018,Mujeres,35-49,rural,0.2857142857142857
COL,Los Pinos,2018,Mujeres,Todas las edades,rural,0.5074626865671642
COL,Los Pinos,2019,Mujeres,10-14,rural,0.5
COL,Los Pinos,2019,Mujeres,15-19,rural,0.6666666666666666
COL,Los Pinos,2019,Mujeres,20-34,rural,0.48148148148148145
COL,Los Pinos,2019,Mujeres,35-49,rural,0.5384615384615384
COL,Los Pinos,2019,Mujeres,Todas las edades,rural,0.5294117647058824
COL,Los Pinos,2020,Mujeres,10-14,rural,0.75
COL,Los Pinos,2020,Mujeres,15-19,rural,0.5
COL,Los Pinos,2020,Mujeres,20-34,rural,0.5555555555555556
COL,Los Pinos,2020,Mujeres,35-49,rural,0.4166666666666667
COL,Los Pinos,2020,Mujeres,Todas las edades,rural,0.525
COL,Los Pinos,2021,Mujeres,10-14,rural,0.5
COL,Los Pinos,2021,Mujeres,15-19,rural,0.75
COL,Los Pinos,2021,Mujeres,20-34,rural,0.4666666666666667
COL,Los Pinos,2021,Mujeres,35-49,rural,0.5
COL,Los Pinos,2021,Mujeres,Todas las edades,rural,0.5428571428571428
COL,Los Pinos,2022,Mujeres,10-14,rural,0.25
COL,Los Pinos,2022,Mujeres,15-19,rural,0.4666666666666667
COL,Los Pinos,2022,Mujeres,20-34,rural,0.21052631578947367
COL,Los Pinos,2022,Mujeres,35-49,rural,0.4444444444444444
COL,Los Pinos,2022,Mujeres,Todas las edades,rural,0.35714285714285715
COL,Los Pinos,2023,Mujeres,10-14,rural,1
COL,Los Pinos,2023,Mujeres,15-19,rural,0.5
COL,Los Pinos,2023,Mujeres,20-34,rural,0.5238095238095238
COL,Los Pinos,2023,Mujeres,35-49,rural,0.3333333333333333
COL,Los Pinos,2023,Mujeres,Todas las edades,rural,0.5116279069767442
COL,Los Pinos,2024,Mujeres,10-14,rural,0.25
COL,Los Pinos,2024,Mujeres,15-19,rural,0.36363636363636365
COL,Los Pinos,2024,Mujeres,20-34,rural,0.6111111111111112
COL,Los Pinos,2024,Mujeres,35-49,rural,0.14285714285714285
COL,Los Pinos,2024,Mujeres,Todas las edades,rural,0.4827586206896552
COL,Los Pinos,2025,Mujeres,10-14,rural,0.3333333333333333
COL,Los Pinos,2025,Mujeres,15-19,rural,0.5
COL,Los Pinos,2025,Mujeres,20-34,rural,0.4117647058823529
COL,Los Pinos,2025,Mujeres,35-49,rural,0.5555555555555556
COL,Los Pinos,2025,Mujeres,Todas las edades,rural,0.4523809523809524
COL,Los Álamos,2016,Mujeres,10-14,rural,1
COL,Los Álamos,2016,Mujeres,15-19,rural,0.7142857142857143
COL,Los Álamos,2016,Mujeres,20-34,rural,0.45454545454545453
COL,Los Álamos,2016,Mujeres,35-49,rural,0.6
COL,Los Álamos,2016,Mujeres,Todas las edades,rural,0.5714285714285714
COL,Los Álamos,2017,Mujeres,10-14,rural,0.8
COL,Los Álamos,2017,Mujeres,15-19,rural,0.2
COL,Los Álamos,2017,Mujeres,20-34,rural,0.6285714285714286
COL,Los Álamos,2017,Mujeres,35-49,rural,0.5
COL,Los Álamos,2017,Mujeres,Todas las edades,rural,0.5230769230769231
COL,Los Álamos,2018,Mujeres,10-14,rural,0.3333333333333333
COL,Los Álamos,2018,Mujeres,15-19,rural,0.5
COL,Los Álamos,2018,Mujeres,20-34,rural,0.5
COL,Los Álamos,2018,Mujeres,35-49,rural,0.5
COL,Los Álamos,2018,Mujeres,Todas las edades,rural,0.4883720930232558
COL,Los Álamos,2019,Mujeres,10-14,rural,1
COL,Los Álamos,2019,Mujeres,15-19,rural,0.6
COL,Los Álamos,2019,Mujeres,20-34,rural,0.4666666666666667
COL,Los Álamos,2019,Mujeres,35-49,rural,0.4
COL,Los Álamos,2019,Mujeres,Todas las edades,rural,0.4918032786885246
COL,Los Álamos,2020,Mujeres,10-14,rural,0.5
COL,Los Álamos,2020,Mujeres,15-19,rural,0.2222222222222222
COL,Los Álamos,2020,Mujeres,20-34,rural,0.4857142857142857
COL,Los Álamos,2020,Mujeres,35-49,rural,0.5
COL,Los Álamos,2020,Mujeres,Todas las edades,rural,0.45
COL,Los Álamos,2021,Mujeres,10-14,rural,0.5
COL,Los Álamos,2021,Mujeres,15-19,rural,0.7
COL,Los Álamos,2021,Mujeres,20-34,rural,0.3076923076923077
COL,Los Álamos,2021,Mujeres,35-49,rural,0.2
COL,Los Álamos,2021,Mujeres,Todas las edades,rural,0.36065573770491804
COL,Los Álamos,2022,Mujeres,10-14,rural,0
COL,Los Álamos,2022,Mujeres,15-19,rural,0.35714285714285715
COL,Los Álamos,2022,Mujeres,20-34,rural,0.5
COL,Los Álamos,2022,Mujeres,35-49,rural,0.3333333333333333
COL,Los Álamos,2022,Mujeres,Todas las edades,rural,0.4117647058823529
COL,Los Álamos,2023,Mujeres,10-14,rural,0.25
COL,Los Álamos,2023,Mujeres,15-19,rural,0.7142857142857143
COL,Los Álamos,2023,Mujeres,20-34,rural,0.5882352941176471
COL,Los Álamos,2023,Mujeres,35-49,rural,0.5
COL,Los Álamos,2023,Mujeres,Todas las edades,rural,0.55
COL,Los Álamos,2024,Mujeres,10-14,rural,0.6666666666666666
COL,Los Álamos,2024,Mujeres,15-19,rural,0.4
COL,Los Álamos,2024,Mujeres,20-34,rural,0.625
COL,Los Álamos,2024,Mujeres,35-49,rural,0.625
COL,Los Álamos,2024,Mujeres,Todas las edades,rural,0.5555555555555556
COL,Los Álamos,2025,Mujeres,10-14,rural,0
COL,Los Álamos,2025,Mujeres,15-19,rural,0.5714285714285714
COL,Los Álamos,2025,Mujeres,20-34,rural,0.38095238095238093
COL,Los Álamos,2025,Mujeres,35-49,rural,0.42857142857142855
COL,Los Álamos,2025,Mujeres,Todas las edades,rural,0.3898305084745763
COL,Nueva Esperanza,2016,Mujeres,10-14,periurbano,0
COL,Nueva Esperanza,2016,Mujeres,15-19,periurbano,0.3333333333333333
COL,Nueva Esperanza,2016,Mujeres,20-34,periurbano,0.42
COL,Nueva Esperanza,2016,Mujeres,35-49,periurbano,0.3333333333333333
COL,Nueva Esperanza,2016,Mujeres,Todas las edades,periurbano,0.36046511627906974
COL,Nueva Esperanza,2017,Mujeres,10-14,periurbano,0.5
COL,Nueva Esperanza,2017,Mujeres,15-19,periurbano,0.375
COL,Nueva Esperanza,2017,Mujeres,20-34,periurbano,0.3333333333333333
COL,Nueva Esperanza,2017,Mujeres,35-49,periurbano,0.5
COL,Nueva Esperanza,2017,Mujeres,Todas las edades,periurbano,0.36363636363636365
COL,Nueva Esperanza,2018,Mujeres,10-14,periurbano,0.2
COL,Nueva Esperanza,2018,Mujeres,15-19,periurbano,0.4
COL,Nueva Esperanza,2018,Mujeres,20-34,periurbano,0.3076923076923077
COL,Nueva Esperanza,2018,Mujeres,35-49,periurbano,0.36363636363636365
COL,Nueva Esperanza,2018,Mujeres,Todas las edades,periurbano,0.3333333333333333
COL,Nueva Esperanza,2019,Mujeres,10-14,periurbano,0.6666666666666666
COL,Nueva Esperanza,2019,Mujeres,15-19,periurbano,0.38461538461538464
COL,Nueva Esperanza,2019,Mujeres,20-34,periurbano,0.4857142857142857
COL,Nueva Esperanza,2019,Mujeres,35-49,periurbano,0.47619047619047616
COL,Nueva Esperanza,2019,Mujeres,Todas las edades,periurbano,0.4722222222222222
COL,Nueva Esperanza,2020,Mujeres,10-14,periurbano,0.16666666666666666
COL,Nueva Esperanza,2020,Mujeres,15-19,periurbano,0.3333333333333333
COL,Nueva Esperanza,2020,Mujeres,20-34,periurbano,0.4090909090909091
COL,Nueva Esperanza,2020,Mujeres,35-49,periurbano,0.2
COL,Nueva Esperanza,2020,Mujeres,Todas las edades,periurbano,0.30303030303030304
COL,Nueva Esperanza,2021,Mujeres,10-14,periurbano,0.25
COL,Nueva Esperanza,2021,Mujeres,15-19,periurbano,0.4375
COL,Nueva Esperanza,2021,Mujeres,20-34,periurbano,0.28125
COL,Nueva Esperanza,2021,Mujeres,35-49,periurbano,0.4
COL,Nueva Esperanza,2021,Mujeres,Todas las edades,periurbano,0.3472222222222222
COL,Nueva Esperanza,2022,Mujeres,10-14,periurbano,0.25
COL,Nueva Esperanza,2022,Mujeres,15-19,periurbano,0.25
COL,Nueva Esperanza,2022,Mujeres,20-34,periurbano,0.4
COL,Nueva Esperanza,2022,Mujeres,35-49,periurbano,0.16666666666666666
COL,Nueva Esperanza,2022,Mujeres,Todas las edades,periurbano,0.32978723404255317
COL,Nueva Esperanza,2023,Mujeres,10-14,periurbano,0.7142857142857143
COL,Nueva Esperanza,2023,Mujeres,15-19,periurbano,0.29411764705882354
COL,Nueva Esperanza,2023,Mujeres,20-34,periurbano,0.34285714285714286
COL,Nueva Esperanza,2023,Mujeres,35-49,periurbano,0.25
COL,Nueva Esperanza,2023,Mujeres,Todas las edades,periurbano,0.3582089552238806
COL,Nueva Esperanza,2024,Mujeres,10-14,periurbano,0.5
COL,Nueva Esperanza,2024,Mujeres,15-19,periurbano,0
COL,Nueva Esperanza,2024,Mujeres,20-34,periurbano,0.38636363636363635
COL,Nueva Esperanza,2024,Mujeres,35-49,periurbano,0.4444444444444444
COL,Nueva Esperanza,2024,Mujeres,Todas las edades,periurbano,0.34177215189873417
COL,Nueva Esperanza,2025,Mujeres,10-14,periurbano,0.3333333333333333
COL,Nueva Esperanza,2025,Mujeres,15-19,periurbano,0.29411764705882354
COL,Nueva Esperanza,2025,Mujeres,20-34,periurbano,0.36363636363636365
COL,Nueva Esperanza,2025,Mujeres,35-49,periurbano,0.3
COL,Nueva Esperanza,2025,Mujeres,Todas las edades,periurbano,0.3411764705882353
COL,Nueva Vida,2016,Mujeres,10-14,periurbano,0.5
COL,Nueva Vida,2016,Mujeres,15-19,periurbano,0.2
COL,Nueva Vida,2016,Mujeres,20-34,periurbano,0.4
COL,Nueva Vida,2016,Mujeres,35-49,periurbano,0.3333333333333333
COL,Nueva Vida,2016,Mujeres,Todas las edades,periurbano,0.35526315789473684
COL,Nueva Vida,2017,Mujeres,10-14,periurbano,0.25
COL,Nueva Vida,2017,Mujeres,15-19,periurbano,0.16666666666666666
COL,Nueva Vida,2017,Mujeres,20-34,periurbano,0.3125
COL,Nueva Vida,2017,Mujeres,35-49,periurbano,0.25
COL,Nueva Vida,2017,Mujeres,Todas las edades,periurbano,0.2840909090909091
COL,Nueva Vida,2018,Mujeres,10-14,periurbano,0.2
COL,Nueva Vida,2018,Mujeres,15-19,periurbano,0.3333333333333333
COL,Nueva Vida,2018,Mujeres,20-34,periurbano,0.36065573770491804
COL,Nueva Vida,2018,Mujeres,35-49,periurbano,0.29411764705882354
COL,Nueva Vida,2018,Mujeres,Todas las edades,periurbano,0.33663366336633666
COL,Nueva Vida,2019,Mujeres,10-14,periurbano,0.2
COL,Nueva Vida,2019,Mujeres,15-19,periurbano,0.5
COL,Nueva Vida,2019,Mujeres,20-34,periurbano,0.21739130434782608
COL,Nueva Vida,2019,Mujeres,35-49,periurbano,0.2727272727272727
COL,Nueva Vida,2019,Mujeres,Todas las edades,periurbano,0.2765957446808511
COL,Nueva Vida,2020,Mujeres,10-14,periurbano,0.3333333333333333
COL,Nueva Vida,2020,Mujeres,15-19,periurbano,0.3125
COL,Nueva Vida,2020,Mujeres,20-34,periurbano,0.2702702702702703
COL,Nueva Vida,2020,Mujeres,35-49,periurbano,0.2631578947368421
COL,Nueva Vida,2020,Mujeres,Todas las edades,periurbano,0.28
COL,Nueva Vida,2021,Mujeres,10-14,periurbano,0
COL,Nueva Vida,2021,Mujeres,15-19,periurbano,0.46153846153846156
COL,Nueva Vida,2021,Mujeres,20-34,periurbano,0.2558139534883721
COL,Nueva Vida,2021,Mujeres,35-49,periurbano,0.3333333333333333
COL,Nueva Vida,2021,Mujeres,Todas las edades,periurbano,0.2916666666666667
COL,Nueva Vida,2022,Mujeres,10-14,periurbano,0.3333333333333333
COL,Nueva Vida,2022,Mujeres,15-19,periurbano,0.16666666666666666
COL,Nueva Vida,2022,Mujeres,20-34,periurbano,0.3225806451612903
COL,Nueva Vida,2022,Mujeres,35-49,periurbano,0.47368421052631576
COL,Nueva Vida,2022,Mujeres,Todas las edades,periurbano,0.3238095238095238
COL,Nueva Vida,2023,Mujeres,10-14,periurbano,0.25
COL,Nueva Vida,2023,Mujeres,15-19,periurbano,0.25
COL,Nueva Vida,2023,Mujeres,20-34,periurbano,0.3076923076923077
COL,Nueva Vida,2023,Mujeres,35-49,periurbano,0.38461538461538464
COL,Nueva Vida,2023,Mujeres,Todas las edades,periurbano,0.30851063829787234
COL,Nueva Vida,2024,Mujeres,10-14,periurbano,0.7142857142857143
COL,Nueva Vida,2024,Mujeres,15-19,periurbano,0.1875
COL,Nueva Vida,2024,Mujeres,20-34,periurbano,0.3384615384615385
COL,Nueva Vida,2024,Mujeres,35-49,periurbano,0.29411764705882354
COL,Nueva Vida,2024,Mujeres,Todas las edades,periurbano,0.3333333333333333
COL,Nueva Vida,2025,Mujeres,10-14,periurbano,0
COL,Nueva Vida,2025,Mujeres,15-19,periurbano,0.25
COL,Nueva Vida,2025,Mujeres,20-34,periurbano,0.2
COL,Nueva Vida,2025,Mujeres,35-49,periurbano,0.35714285714285715
COL,Nueva Vida,2025,Mujeres,Todas las edades,periurbano,0.24489795918367346
COL,Plaza del Valle,2016,Mujeres,10-14,rural,0
COL,Plaza del Valle,2016,Mujeres,15-19,rural,0.5
COL,Plaza del Valle,2016,Mujeres,20-34,rural,0.4166666666666667
COL,Plaza del Valle,2016,Mujeres,35-49,rural,0.5
COL,Plaza del Valle,2016,Mujeres,Todas las edades,rural,0.4523809523809524
COL,Plaza del Valle,2017,Mujeres,10-14,rural,0.6666666666666666
COL,Plaza del Valle,2017,Mujeres,15-19,rural,0.75
COL,Plaza del Valle,2017,Mujeres,20-34,rural,0.6818181818181818
COL,Plaza del Valle,2017,Mujeres,35-49,rural,0.42857142857142855
COL,Plaza del Valle,2017,Mujeres,Todas las edades,rural,0.6595744680851063
COL,Plaza del Valle,2018,Mujeres,10-14,rural,0
COL,Plaza del Valle,2018,Mujeres,15-19,rural,0.8
COL,Plaza del Valle,2018,Mujeres,20-34,rural,0.4482758620689655
COL,Plaza del Valle,2018,Mujeres,35-49,rural,0.4166666666666667
COL,Plaza del Valle,2018,Mujeres,Todas las edades,rural,0.46808510638297873
COL,Plaza del Valle,2019,Mujeres,10-14,rural,0.5
COL,Plaza del Valle,2019,Mujeres,15-19,rural,0.16666666666666666
COL,Plaza del Valle,2019,Mujeres,20-34,rural,0.48148148148148145
COL,Plaza del Valle,2019,Mujeres,35-49,rural,0.46153846153846156
COL,Plaza del Valle,2019,Mujeres,Todas las edades,rural,0.4423076923076923
COL,Plaza del Valle,2020,Mujeres,10-14,rural,0
COL,Plaza del Valle,2020,Mujeres,15-19,rural,0.6428571428571429
COL,Plaza del Valle,2020,Mujeres,20-34,rural,0.4444444444444444
COL,Plaza del Valle,2020,Mujeres,35-49,rural,0.46153846153846156
COL,Plaza del Valle,2020,Mujeres,Todas las edades,rural,0.4576271186440678
COL,Plaza del Valle,2021,Mujeres,10-14,rural,0.8333333333333334
COL,Plaza del Valle,2021,Mujeres,15-19,rural,0.4
COL,Plaza del Valle,2021,Mujeres,20-34,rural,0.3023255813953488
COL,Plaza del Valle,2021,Mujeres,35-49,rural,0.75
COL,Plaza del Valle,2021,Mujeres,Todas las edades,rural,0.417910447761194
COL,Plaza del Valle,2022,Mujeres,10-14,rural,0.5
COL,Plaza del Valle,2022,Mujeres,15-19,rural,0.45454545454545453
COL,Plaza del Valle,2022,Mujeres,20-34,rural,0.4074074074074074
COL,Plaza del Valle,2022,Mujeres,35-49,rural,0.3333333333333333
COL,Plaza del Valle,2022,Mujeres,Todas las edades,rural,0.4107142857142857
COL,Plaza del Valle,2023,Mujeres,10-14,rural,0
COL,Plaza del Valle,2023,Mujeres,15-19,rural,0.5
COL,Plaza del Valle,2023,Mujeres,20-34,rural,0.38461538461538464
COL,Plaza del Valle,2023,Mujeres,35-49,rural,0.75
COL,Plaza del Valle,2023,Mujeres,Todas las edades,rural,0.4307692307692308
COL,Plaza del Valle,2024,Mujeres,10-14,rural,1
COL,Plaza del Valle,2024,Mujeres,15-19,rural,0.625
COL,Plaza del Valle,2024,Mujeres,20-34,rural,0.3333333333333333
COL,Plaza del Valle,2024,Mujeres,35-49,rural,0.5
COL,Plaza del Valle,2024,Mujeres,Todas las edades,rural,0.4857142857142857
COL,Plaza del Valle,2025,Mujeres,10-14,rural,0.4
COL,Plaza del Valle,2025,Mujeres,15-19,rural,0.4666666666666667
COL,Plaza del Valle,2025,Mujeres,20-34,rural,0.2962962962962963
COL,Plaza del Valle,2025,Mujeres,35-49,rural,0.5
COL,Plaza del Valle,2025,Mujeres,Todas las edades,rural,0.38596491228070173
COL,San Isidro,2016,Mujeres,10-14,rural,0.8
COL,San Isidro,2016,Mujeres,15-19,rural,0.5833333333333334
COL,San Isidro,2016,Mujeres,20-34,rural,0.48148148148148145
COL,San Isidro,2016,Mujeres,35-49,rural,0.4166666666666667
COL,San Isidro,2016,Mujeres,Todas las edades,rural,0.5178571428571429
COL,San Isidro,2017,Mujeres,10-14,rural,0.3333333333333333
COL,San Isidro,2017,Mujeres,15-19,rural,0
COL,San Isidro,2017,Mujeres,20-34,rural,0.5833333333333334
COL,San Isidro,2017,Mujeres,35-49,rural,0.5333333333333333
COL,San Isidro,2017,Mujeres,Todas las edades,rural,0.4444444444444444
COL,San Isidro,2018,Mujeres,10-14,rural,1
COL,San Isidro,2018,Mujeres,15-19,rural,0.6666666666666666
COL,San Isidro,2018,Mujeres,20-34,rural,0.4666666666666667
COL,San Isidro,2018,Mujeres,35-49,rural,0.2857142857142857
COL,San Isidro,2018,Mujeres,Todas las edades,rural,0.4827586206896552
COL,San Isidro,2019,Mujeres,10-14,rural,0.75
COL,San Isidro,2019,Mujeres,15-19,rural,0.3076923076923077
COL,San Isidro,2019,Mujeres,20-34,rural,0.631578947368421
COL,San Isidro,2019,Mujeres,35-49,rural,0.7272727272727273
COL,San Isidro,2019,Mujeres,Todas las edades,rural,0.574468085106383
COL,San Isidro,2020,Mujeres,10-14,rural,0.25
COL,San Isidro,2020,Mujeres,15-19,rural,0.7
COL,San Isidro,2020,Mujeres,20-34,rural,0.7142857142857143
COL,San Isidro,2020,Mujeres,35-49,rural,0.6
COL,San Isidro,2020,Mujeres,Todas las edades,rural,0.6444444444444445
COL,San Isidro,2021,Mujeres,10-14,rural,0.75
COL,San Isidro,2021,Mujeres,15-19,rural,0.7142857142857143
COL,San Isidro,2021,Mujeres,20-34,rural,0.36666666666666664
COL,San Isidro,2021,Mujeres,35-49,rural,0.5714285714285714
COL,San Isidro,2021,Mujeres,Todas las edades,rural,0.4791666666666667
COL,San Isidro,2022,Mujeres,10-14,rural,0.5
COL,San Isidro,2022,Mujeres,15-19,rural,0.4444444444444444
COL,San Isidro,2022,Mujeres,20-34,rural,0.6666666666666666
COL,San Isidro,2022,Mujeres,35-49,rural,0.3333333333333333
COL,San Isidro,2022,Mujeres,Todas las edades,rural,0.5263157894736842
COL,San Isidro,2023,Mujeres,10-14,rural,0.6666666666666666
COL,San Isidro,2023,Mujeres,15-19,rural,0.3333333333333333
COL,San Isidro,2023,Mujeres,20-34,rural,0.4074074074074074
COL,San Isidro,2023,Mujeres,35-49,rural,0.5333333333333333
COL,San Isidro,2023,Mujeres,Todas las edades,rural,0.45098039215686275
COL,San Isidro,2024,Mujeres,10-14,rural,0.6
COL,San Isidro,2024,Mujeres,15-19,rural,0.4
COL,San Isidro,2024,Mujeres,20-34,rural,0.5581395348837209
COL,San Isidro,2024,Mujeres,35-49,rural,0.5
COL,San Isidro,2024,Mujeres,Todas las edades,rural,0.5423728813559322
COL,San Isidro,2025,Mujeres,10-14,rural,0.3333333333333333
COL,San Isidro,2025,Mujeres,15-19,rural,0.6666666666666666
COL,San Isidro,2025,Mujeres,20-34,rural,0.6666666666666666
COL,San Isidro,2025,Mujeres,35-49,rural,0.3333333333333333
COL,San Isidro,2025,Mujeres,Todas las edades,rural,0.5641025641025641
COL,San Joaquín,2016,Mujeres,10-14,periurbano,0.75
COL,San Joaquín,2016,Mujeres,15-19,periurbano,0.2727272727272727
COL,San Joaquín,2016,Mujeres,20-34,periurbano,0.5636363636363636
COL,San Joaquín,2016,Mujeres,35-49,periurbano,0.5238095238095238
COL,San Joaquín,2016,Mujeres,Todas las edades,periurbano,0.5274725274725275
COL,San Joaquín,2017,Mujeres,10-14,periurbano,0
COL,San Joaquín,2017,Mujeres,15-19,periurbano,0.5
COL,San Joaquín,2017,Mujeres,20-34,periurbano,0.42105263157894735
COL,San Joaquín,2017,Mujeres,35-49,periurbano,0.3157894736842105
COL,San Joaquín,2017,Mujeres,Todas las edades,periurbano,0.3870967741935484
COL,San Joaquín,2018,Mujeres,10-14,periurbano,0.5
COL,San Joaquín,2018,Mujeres,15-19,periurbano,0.5
COL,San Joaquín,2018,Mujeres,20-34,periurbano,0.35
COL,San Joaquín,2018,Mujeres,35-49,periurbano,0.45454545454545453
COL,San Joaquín,2018,Mujeres,Todas las edades,periurbano,0.4
COL,San Joaquín,2019,Mujeres,10-14,periurbano,0.75
COL,San Joaquín,2019,Mujeres,15-19,periurbano,0.17647058823529413
COL,San Joaquín,2019,Mujeres,20-34,periurbano,0.5
COL,San Joaquín,2019,Mujeres,35-49,periurbano,0.3125
COL,San Joaquín,2019,Mujeres,Todas las edades,periurbano,0.39436619718309857
COL,San Joaquín,2020,Mujeres,10-14,periurbano,0.25
COL,San Joaquín,2020,Mujeres,15-19,periurbano,0.36363636363636365
COL,San Joaquín,2020,Mujeres,20-34,periurbano,0.358974358974359
COL,San Joaquín,2020,Mujeres,35-49,periurbano,0.375
COL,San Joaquín,2020,Mujeres,Todas las edades,periurbano,0.3548387096774194
COL,San Joaquín,2021,Mujeres,10-14,periurbano,0
COL,San Joaquín,2021,Mujeres,15-19,periurbano,0.38461538461538464
COL,San Joaquín,2021,Mujeres,20-34,periurbano,0.3333333333333333
COL,San Joaquín,2021,Mujeres,35-49,periurbano,0.36363636363636365
COL,San Joaquín,2021,Mujeres,Todas las edades,periurbano,0.3372093023255814
COL,San Joaquín,2022,Mujeres,10-14,periurbano,0
COL,San Joaquín,2022,Mujeres,15-19,periurbano,0.2727272727272727
COL,San Joaquín,2022,Mujeres,20-34,periurbano,0.2702702702702703
COL,San Joaquín,2022,Mujeres,35-49,periurbano,0.38095238095238093
COL,San Joaquín,2022,Mujeres,Todas las edades,periurbano,0.29577464788732394
COL,San Joaquín,2023,Mujeres,10-14,periurbano,0.5
COL,San Joaquín,2023,Mujeres,15-19,periurbano,0.3333333333333333
COL,San Joaquín,2023,Mujeres,20-34,periurbano,0.3333333333333333
COL,San Joaquín,2023,Mujeres,35-49,periurbano,0.35294117647058826
COL,San Joaquín,2023,Mujeres,Todas las edades,periurbano,0.34545454545454546
COL,San Joaquín,2024,Mujeres,10-14,periurbano,0.25
COL,San Joaquín,2024,Mujeres,15-19,periurbano,0.3
COL,San Joaquín,2024,Mujeres,20-34,periurbano,0.45652173913043476
COL,San Joaquín,2024,Mujeres,35-49,periurbano,0.1
COL,San Joaquín,2024,Mujeres,Todas las edades,periurbano,0.37142857142857144
COL,San Joaquín,2025,Mujeres,10-14,periurbano,0
COL,San Joaquín,2025,Mujeres,15-19,periurbano,0.5
COL,San Joaquín,2025,Mujeres,20-34,periurbano,0.288135593220339
COL,San Joaquín,2025,Mujeres,35-49,periurbano,0.5
COL,San Joaquín,2025,Mujeres,Todas las edades,periurbano,0.32926829268292684
COL,San Martín del Valle,2016,Mujeres,10-14,Total,0.4576271186440678
COL,San Martín del Valle,2016,Mujeres,15-19,Total,0.4201474201474201
COL,San Martín del Valle,2016,Mujeres,20-34,Total,0.4065108514190317
COL,San Martín del Valle,2016,Mujeres,35-49,Total,0.4473684210526316
COL,San Martín del Valle,2016,Mujeres,Todas las edades,Total,0.4203763194125746
COL,San Martín del Valle,2016,Mujeres,10-14,periurbano,0.42592592592592593
COL,San Martín del Valle,2016,Mujeres,15-19,periurbano,0.30851063829787234
COL,San Martín del Valle,2016,Mujeres,20-34,periurbano,0.4090056285178236
COL,San Martín del Valle,2016,Mujeres,35-49,periurbano,0.4166666666666667
COL,San Martín del Valle,2016,Mujeres,Todas las edades,periurbano,0.39253279515640765
COL,San Martín del Valle,2016,Mujeres,10-14,rural,0.5306122448979592
COL,San Martín del Valle,2016,Mujeres,15-19,rural,0.55
COL,San Martín del Valle,2016,Mujeres,20-34,rural,0.4693446088794926
COL,San Martín del Valle,2016,Mujeres,35-49,rural,0.4973544973544973
COL,San Martín del Valle,2016,Mujeres,Todas las edades,rural,0.494949494949495
COL,San Martín del Valle,2016,Mujeres,10-14,urbano,0.3333333333333333
COL,San Martín del Valle,2016,Mujeres,15-19,urbano,0.358974358974359
COL,San Martín del Valle,2016,Mujeres,20-34,urbano,0.24479166666666666
COL,San Martín del Valle,2016,Mujeres,35-49,urbano,0.39215686274509803
COL,San Martín del Valle,2016,Mujeres,Todas las edades,urbano,0.2895622895622896
COL,San Martín del Valle,2017,Mujeres,10-14,Total,0.42567567567567566
COL,San Martín del Valle,2017,Mujeres,15-19,Total,0.4253521126760563
COL,San Martín del Valle,2017,Mujeres,20-34,Total,0.3941368078175896
COL,San Martín del Valle,2017,Mujeres,35-49,Total,0.40618101545253865
COL,San Martín del Valle,2017,Mujeres,Todas las edades,Total,0.40384615384615385
COL,San Martín del Valle,2017,Mujeres,10-14,periurbano,0.34375
COL,San Martín del Valle,2017,Mujeres,15-19,periurbano,0.38414634146341464
COL,San Martín del Valle,2017,Mujeres,20-34,periurbano,0.3389261744966443
COL,San Martín del Valle,2017,Mujeres,35-49,periurbano,0.32105263157894737
COL,San Martín del Valle,2017,Mujeres,Todas las edades,periurbano,0.3431952662721893
COL,San Martín del Valle,2017,Mujeres,10-14,rural,0.5342465753424658
COL,San Martín del Valle,2017,Mujeres,15-19,rural,0.4768211920529801
COL,San Martín del Valle,2017,Mujeres,20-34,rural,0.4860813704496788
COL,San Martín del Valle,2017,Mujeres,35-49,rural,0.5368421052631579
COL,San Martín del Valle,2017,Mujeres,Todas las edades,rural,0.49943246311010214
COL,San Martín del Valle,2017,Mujeres,10-14,urbano,0.18181818181818182
COL,San Martín del Valle,2017,Mujeres,15-19,urbano,0.4
COL,San Martín del Valle,2017,Mujeres,20-34,urbano,0.3333333333333333
COL,San Martín del Valle,2017,Mujeres,35-49,urbano,0.2876712328767123
COL,San Martín del Valle,2017,Mujeres,Todas las edades,urbano,0.32525951557093424
COL,San Martín del Valle,2018,Mujeres,10-14,Total,0.41739130434782606
COL,San Martín del Valle,2018,Mujeres,15-19,Total,0.45910290237467016
COL,San Martín del Valle,2018,Mujeres,20-34,Total,0.3745928338762215
COL,San Martín del Valle,2018,Mujeres,35-49,Total,0.3685446009389671
COL,San Martín del Valle,2018,Mujeres,Todas las edades,Total,0.39059590316573556
